Date,Close,High,Low,Open,Volume,Return,MA7,MA14,MA30,Diff_MA7,Diff_MA30,Log_Volume
2018-02-16,10233.900390625,10324.099609375,9824.8203125,10135.7001953125,7296159744,0.006639518158486624,9167.383021763393,8639.76722935268,9899.347786458333,1066.5173688616069,334.55260416666715,22.710613984352655
2018-02-17,11112.7001953125,11139.5,10149.400390625,10207.5,8660880384,0.0858714440383399,9523.21156529018,8778.18080357143,9887.274446614583,1589.4886300223206,1225.4257486979168,22.882082215439066
2018-02-18,10551.7998046875,11349.7998046875,10326.0,11123.400390625,8744009728,-0.050473816513253555,9869.187220982143,8940.665806361607,9852.087760416667,682.6125837053569,699.7120442708328,22.891634700468703
2018-02-19,11225.2998046875,11273.7998046875,10513.2001953125,10552.599609375,7652089856,0.06382797366007709,10197.5771484375,9245.667933872768,9796.291080729166,1027.72265625,1429.0087239583336,22.75824463139849
2018-02-20,11403.7001953125,11958.5,11231.7998046875,11231.7998046875,9926540288,0.01589270609507487,10598.347237723214,9506.360804966518,9789.74443359375,805.3529575892862,1613.9557617187493,23.01847784432485
2018-02-21,10690.400390625,11418.5,10479.099609375,11372.2001953125,9405339648,-0.06254985596523333,10769.171595982143,9725.582275390625,9781.711100260416,-78.77120535714312,908.6892903645839,22.964543412710267
2018-02-22,10005.0,11039.099609375,9939.08984375,10660.400390625,8040079872,-0.06411363144322124,10746.11439732143,9849.825857979911,9752.931087239584,-741.1143973214294,252.06891276041642,22.807704854540678
2018-02-23,10301.099609375,10487.2998046875,9734.5595703125,9937.0703125,7739500032,0.02959516335582202,10755.714285714286,9961.548653738839,9717.65439453125,-454.61467633928623,583.4452148437504,22.769602927242047
2018-02-24,9813.0703125,10597.2001953125,9546.9697265625,10287.7001953125,6917929984,-0.04737642731178393,10570.05287388393,10046.632219587054,9669.443391927083,-756.9825613839294,143.6269205729168,22.657382426710548
2018-02-25,9664.73046875,9923.2197265625,9407.0595703125,9796.419921875,5706939904,-0.015116557715992629,10443.328683035714,10156.25795200893,9619.221061197917,-778.5982142857138,45.50940755208285,22.464948798394726
2018-02-26,10366.7001953125,10475.0,9501.73046875,9669.4296875,7287690240,0.07263210586495439,10320.671595982143,10259.12437220982,9583.421061197916,46.02859933035688,783.2791341145839,22.709452493393783
2018-02-27,10725.599609375,10878.5,10246.099609375,10393.900390625,6966179840,0.03462041028492213,10223.800083705357,10411.073660714286,9548.064388020834,501.7995256696431,1177.5352213541664,22.6643328255251
2018-02-28,10397.900390625,11089.7998046875,10393.099609375,10687.2001953125,6936189952,-0.030552997565149287,10182.014369419643,10475.592982700893,9518.114388020833,215.88602120535688,879.7860026041672,22.660018462583672
2018-03-01,10951.0,11052.2998046875,10352.7001953125,10385.0,7317279744,0.05319339372337972,10317.1572265625,10531.635811941964,9546.271061197916,633.8427734375,1404.7289388020836,22.713504476316462
2018-03-02,11086.400390625,11189.0,10850.099609375,10977.400390625,7620590080,0.012364203326180156,10429.343052455357,10592.52866908482,9575.114420572916,657.0573381696431,1511.285970052084,22.754119642098207
2018-03-03,11489.7001953125,11528.2001953125,11002.400390625,11101.900390625,6690570240,0.036377885560451295,10668.861607142857,10619.457240513393,9652.419759114584,820.8385881696431,1837.280436197916,22.62396494527165
2018-03-04,11512.599609375,11512.599609375,11136.099609375,11497.400390625,6084149760,0.0019930384320943073,10932.84291294643,10688.08579799107,9741.81474609375,579.7566964285706,1770.7848632812493,22.52895282658948
2018-03-05,11573.2998046875,11704.099609375,11443.900390625,11532.400390625,6468539904,0.005272501204946822,11105.214285714286,10712.942940848214,9821.761067708334,468.08551897321377,1751.538736979166,22.59021624843051
2018-03-06,10779.900390625,11500.099609375,10694.2998046875,11500.099609375,6832169984,-0.06855429544313296,11112.97154017857,10668.385811941964,9905.190755208334,-333.07114955357065,874.7096354166661,22.644908173831592
2018-03-07,9965.5703125,10929.5,9692.1201171875,10803.900390625,8797910016,-0.0755415215926486,11051.21010044643,10616.612234933036,10005.534098307291,-1085.6397879464294,-39.96378580729106,22.897780032155257
2018-03-08,9395.009765625,10147.400390625,9335.8701171875,9951.4404296875,7186089984,-0.0572531755818666,10828.92578125,10573.04150390625,10060.234423828126,-1433.916015625,-665.2246582031257,22.69541304782485
2018-03-09,9337.5498046875,9466.349609375,8513.0302734375,9414.6904296875,8704190464,-0.006116008644050375,10579.08998325893,10504.216517857143,10117.442757161458,-1241.5401785714294,-779.8929524739578,22.887070409288413
2018-03-10,8866.0,9531.3203125,8828.4697265625,9350.58984375,5386319872,-0.050500379066334866,10204.275669642857,10436.568638392857,10137.456429036458,-1338.2756696428569,-1271.4564290364578,22.407128219286392
2018-03-11,9578.6298828125,9711.8896484375,8607.1201171875,8852.7802734375,6296370176,0.08037783474086391,9927.99428013393,10430.41859654018,10165.511409505209,-349.36439732142935,-586.8815266927086,22.56323914191762
2018-03-12,9205.1201171875,9937.5,8956.4296875,9602.9296875,6457399808,-0.03899407015352063,9589.682896205357,10347.44859095982,10184.952067057291,-384.5627790178569,-979.8319498697911,22.58849256736675
2018-03-13,9194.849609375,9470.3798828125,8958.1904296875,9173.0400390625,5991139840,-0.001115738597840088,9363.2470703125,10238.109305245536,10220.448046875,-168.3974609375,-1025.5984375000007,22.513547521621884
2018-03-14,8269.8095703125,9355.849609375,8068.58984375,9214.650390625,6438230016,-0.10060415105858134,9120.995535714286,10086.102818080357,10198.556022135417,-851.1859654017862,-1928.7464518229172,22.585519497205922
2018-03-15,8300.8603515625,8428.349609375,7783.0498046875,8290.759765625,6834429952,0.0037547153880626016,8964.6884765625,9896.80712890625,10188.641048177084,-663.828125,-1887.7806966145836,22.645238902473807
2018-03-16,8338.349609375,8585.150390625,8005.31005859375,8322.91015625,5289379840,0.0045163099033997955,8821.945591517857,9700.517787388393,10150.098372395832,-483.5959821428569,-1811.7487630208325,22.38896684361923
2018-03-17,7916.8798828125,8346.5302734375,7812.81982421875,8321.91015625,4426149888,-0.05054594090041897,8686.357003348214,9445.316336495536,10075.11435546875,-769.4771205357138,-2158.2344726562496,22.210795943568947
2018-03-18,8223.6796875,8245.509765625,7397.990234375,7890.52001953125,6639190016,0.038752615832098325,8492.792689732143,9210.393484933036,10008.106998697916,-269.1130022321431,-1784.4273111979164,22.616255807602364
2018-03-19,8630.650390625,8675.8701171875,8182.39990234375,8344.1201171875,6729110016,0.04948766471821564,8410.7255859375,9000.20424107143,9925.372005208334,219.9248046875,-1294.7216145833336,22.629708730699424
2018-03-20,8913.4697265625,9051.01953125,8389.8896484375,8619.669921875,6361789952,0.03276917997335538,8370.52845982143,8866.887765066964,9870.761002604168,542.9412667410706,-957.2912760416675,22.573575613852817
2018-03-21,8929.2802734375,9177.3701171875,8846.330078125,8937.48046875,6043129856,0.0017737814072429359,8464.738560267857,8792.86704799107,9794.227018229167,464.5417131696431,-864.9467447916668,22.522187902925
2018-03-22,8728.4697265625,9100.7099609375,8564.900390625,8939.4404296875,5530390016,-0.022488995834565095,8525.825613839286,8745.257045200893,9705.052669270834,202.64411272321377,-976.5829427083336,22.433524177480145
2018-03-23,8879.6201171875,8879.6201171875,8360.6201171875,8736.25,5954120192,0.017316940467241304,8603.149972098214,8712.547781808036,9644.693326822917,276.47014508928623,-765.0732096354168,22.507349286269395
2018-03-24,8668.1201171875,8996.1796875,8665.7001953125,8901.9501953125,5664600064,-0.023818586517076135,8710.470005580357,8698.413504464286,9600.1306640625,-42.34988839285688,-932.0105468750007,22.457502131405572
2018-03-25,8495.7802734375,8682.009765625,8449.099609375,8612.8095703125,4569880064,-0.019882032253830673,8749.341517857143,8621.067103794643,9539.953352864582,-253.56124441964312,-1044.1730794270825,22.24275279752565
2018-03-26,8209.400390625,8530.080078125,7921.43017578125,8498.4697265625,5921039872,-0.033708485106174635,8689.16294642857,8549.944266183036,9486.497688802083,-479.76255580357065,-1277.0972981770828,22.501777924639903
2018-03-27,7833.0400390625,8232.7802734375,7797.27978515625,8200.0,5378250240,-0.04584504758621555,8534.815848214286,8452.672154017857,9425.441341145834,-701.7758091517862,-1592.4013020833336,22.405628924205182
2018-03-28,7954.47998046875,8122.89013671875,7809.169921875,7836.830078125,4935289856,0.015503551724572073,8395.558663504464,8430.148611886161,9345.034000651041,-441.07868303571377,-1390.5540201822914,22.319677243061435
2018-03-29,7165.7001953125,7994.330078125,7081.3798828125,7979.06982421875,6361229824,-0.09916170347942321,8172.305873325893,8349.065743582589,9226.370686848959,-1006.6056780133931,-2060.670491536459,22.573487564315815
2018-03-30,6890.52001953125,7276.66015625,6683.93017578125,7171.4501953125,6289509888,-0.03840241264367461,7888.148716517857,8245.649344308036,9109.4580078125,-997.6286969866069,-2218.93798828125,22.56214898554501
2018-03-31,6973.52978515625,7207.85009765625,6863.52001953125,6892.47998046875,4553269760,0.012046952245941878,7646.064383370535,8178.267194475447,8976.875667317709,-672.5345982142853,-2003.3458821614586,22.23911144061045
2018-04-01,6844.22998046875,7060.9501953125,6526.8701171875,7003.06005859375,4532100096,-0.01854151465198095,7410.128627232143,8079.735072544643,8835.469986979168,-565.8986467633931,-1991.2400065104175,22.234451266584944
2018-04-02,7083.7998046875,7135.47021484375,6816.580078125,6844.85986328125,4333440000,0.03500318149775872,7249.328543526785,7969.245744977678,8688.606640625,-165.52873883928532,-1604.8068359374993,22.189627521052262
2018-04-03,7456.10986328125,7530.93994140625,7072.490234375,7102.259765625,5499700224,0.052557958843978625,7195.481375558035,7865.14861188616,8553.390315755209,260.6284877232147,-1097.2804524739586,22.427959423153954
2018-04-04,6853.83984375,7469.8798828125,6803.8798828125,7456.41015625,4936000000,-0.08077536819799569,7038.2470703125,7716.902866908482,8396.074983723958,-184.4072265625,-1542.2351399739582,22.319821123752092
2018-04-05,6811.47021484375,6933.81982421875,6644.7998046875,6848.64990234375,5639320064,-0.006181881962836755,6987.642787388393,7579.974330357143,8263.793977864583,-176.17257254464312,-1452.3237630208332,22.453029339337874
2018-04-06,6636.31982421875,6857.490234375,6575.0,6815.9599609375,3766810112,-0.025714036045156208,6951.328473772322,7419.73859514509,8152.818961588541,-315.00864955357156,-1516.4991373697912,22.0494943563688
2018-04-07,6911.08984375,7050.5400390625,6630.509765625,6630.509765625,3976610048,0.041403974915207975,6942.408482142857,7294.236432756697,8070.021630859375,-31.318638392856883,-1158.9317871093754,22.103695546818205
2018-04-08,7023.52001953125,7111.56005859375,6919.97998046875,6919.97998046875,3652499968,0.016268081926749334,6968.021344866072,7189.074986049107,7992.8873046875,55.49867466517844,-969.3672851562496,22.01867769310179
2018-04-09,6770.72998046875,7178.10986328125,6661.990234375,7044.31982421875,4894060032,-0.03599192973886778,6923.297084263393,7086.31281389509,7923.044970703125,-152.56710379464312,-1152.3149902343748,22.3112880685447
2018-04-10,6834.759765625,6872.41015625,6704.14990234375,6795.43994140625,4272750080,0.009456851084145068,6834.532784598215,7015.007080078125,7831.582633463541,0.2269810267853245,-996.8228678385412,22.175523503950235
2018-04-11,6968.31982421875,6968.31982421875,6817.58984375,6843.47021484375,4641889792,0.019541295257440083,6850.887067522322,6944.56706891741,7757.022623697917,117.43275669642844,-788.702799479167,22.258387403241514
2018-04-12,7889.25,7899.22998046875,6806.509765625,6955.3798828125,8906250240,0.13215957347142848,7004.855608258928,6996.24919782366,7713.50263671875,884.3943917410716,175.74736328124982,22.910019141474983
2018-04-13,7895.9599609375,8183.9599609375,7758.93017578125,7901.08984375,7764460032,0.0008505194964667506,7184.80419921875,7068.066336495535,7701.040983072917,711.15576171875,194.9189778645832,22.772822752558636
2018-04-14,7986.240234375,8140.7099609375,7846.0,7874.669921875,5191430144,0.011433729892771805,7338.397112165178,7140.402797154018,7690.553645833334,647.8431222098216,295.6865885416664,22.370275053968598
2018-04-15,8329.1103515625,8338.419921875,7999.330078125,7999.330078125,5244480000,0.04293260747550409,7524.910016741072,7246.465680803572,7690.245670572916,804.2003348214284,638.8646809895836,22.380441932030415
2018-04-16,8058.669921875,8371.150390625,7925.72998046875,8337.5703125,5631309824,-0.03246930563679795,7708.901436941965,7316.099260602678,7694.972005208333,349.7684849330353,363.69791666666697,22.451607903015876
2018-04-17,7902.08984375,8285.9599609375,7881.72021484375,8071.66015625,6900879872,-0.01943001508226172,7861.377162388393,7347.954973493303,7684.25234375,40.71268136160688,217.83749999999964,22.654914758246004
2018-04-18,8163.419921875,8197.7998046875,7886.009765625,7944.43017578125,6529909760,0.03307100821331388,8032.105747767857,7441.49640764509,7668.677994791667,131.31417410714312,494.7419270833334,22.599658960996845
2018-04-19,8294.3095703125,8298.6904296875,8138.77978515625,8159.27001953125,7063209984,0.016033678248838168,8089.971400669643,7547.413504464285,7648.039322916667,204.33816964285688,646.2702473958334,22.67816545721584
2018-04-20,8845.830078125,8880.23046875,8244.5400390625,8286.8798828125,8438110208,0.06649384172813311,8225.66713169643,7705.23566545759,7645.257649739583,620.1629464285706,1200.572428385417,22.856024211596683
2018-04-21,8895.580078125,8997.5703125,8652.150390625,8848.7900390625,7548550144,0.0056241188854653235,8355.572823660714,7846.984967912947,7650.827994791666,540.0072544642862,1244.7520833333338,22.744621347991664
2018-04-22,8802.4599609375,9001.6396484375,8779.6103515625,8925.0595703125,6629899776,-0.010468133204319163,8423.19419642857,7974.052106584822,7648.255989583334,379.26576450892935,1154.2039713541662,22.614855524438674
2018-04-23,8930.8798828125,8958.5498046875,8788.8095703125,8794.3896484375,6925190144,0.014589094689994253,8547.795619419643,8128.348528180803,7657.0146484375,383.0842633928569,1273.865234375,22.658431346404587
2018-04-24,9697.5,9732.6103515625,8927.830078125,8934.33984375,10678800384,0.08583925965266448,8804.282784598214,8332.829973493304,7697.07197265625,893.2172154017862,2000.4280273437498,23.09152634066783
2018-04-25,8845.740234375,9745.3203125,8799.83984375,9701.0302734375,11083100160,-0.0878329224671307,8901.757114955357,8466.931431361607,7718.28330078125,-56.01688058035688,1127.4569335937504,23.128687277053597
2018-04-26,9281.509765625,9281.509765625,8727.08984375,8867.3203125,8970559488,0.049263206888732425,9042.785714285714,8566.37855747768,7766.565625,238.72405133928623,1514.9441406249998,22.91721388442761
2018-04-27,8987.0498046875,9375.4697265625,8987.0498046875,9290.6298828125,7566289920,-0.031725437819185576,9062.9599609375,8644.313546316964,7800.984619140625,-75.91015625,1186.065185546875,22.746968681349873
2018-04-28,9348.48046875,9412.08984375,8931.990234375,8939.26953125,7805479936,0.040216831097785066,9127.66001674107,8741.616420200893,7873.743961588541,220.82045200892935,1474.7365071614586,22.778091879990644
2018-04-29,9419.080078125,9531.490234375,9193.7099609375,9346.41015625,8853000192,0.0075519876851644074,9215.748604910714,8819.471400669643,7958.029296875,203.33147321428623,1461.05078125,22.90402224337584
2018-04-30,9240.5498046875,9477.1396484375,9166.8095703125,9426.1103515625,8673920000,-0.01895410931393615,9259.98716517857,8903.891392299107,8033.596630859375,-19.43736049107065,1206.9531738281248,22.88358665946716
2018-05-01,9119.009765625,9255.8798828125,8891.0498046875,9251.4697265625,7713019904,-0.013152901248456694,9177.345703125,8990.814243861607,8109.422623697917,-58.3359375,1009.5871419270834,22.76617563460284
2018-05-02,9235.919921875,9256.51953125,9015.1396484375,9104.599609375,7558159872,0.012820488107240013,9233.085658482143,9067.42138671875,8181.1599609375,2.834263392856883,1054.7599609375002,22.745893594468196
2018-05-03,9743.8603515625,9798.330078125,9188.150390625,9233.9697265625,10207299584,0.05499619247287524,9299.1357421875,9170.960728236607,8257.418310546875,444.724609375,1486.4420410156254,23.046368946872676
2018-05-04,9700.759765625,9779.2001953125,9585.9599609375,9695.5,8217829888,-0.004423358338729533,9401.094308035714,9232.027134486607,8352.315641276042,299.66545758928623,1348.4441243489582,22.82957200738808
2018-05-05,9858.150390625,9964.5,9695.1201171875,9700.2802734375,7651939840,0.016224566817716557,9473.904296875,9300.782156808036,8453.871647135416,384.24609375,1404.2787434895836,22.758225026627333
2018-05-06,9654.7998046875,9940.1396484375,9465.25,9845.3095703125,7222280192,-0.020627661161558675,9507.578543526786,9361.66357421875,8554.487646484375,147.22126116071377,1100.3121582031254,22.700436556196692
2018-05-07,9373.009765625,9665.849609375,9231.5302734375,9645.669921875,7394019840,-0.02918652325920712,9526.501395089286,9393.24428013393,8636.551643880208,-153.49162946428623,736.4581217447922,22.72393738084919
2018-05-08,9234.8203125,9462.75,9127.76953125,9380.8701171875,7415869952,-0.014743338221176572,9543.04575892857,9360.195731026786,8710.261653645834,-308.22544642857065,524.5586588541664,22.72688812905297
2018-05-09,9325.1796875,9374.759765625,9031.6201171875,9223.73046875,7226890240,0.009784638135047707,9555.797154017857,9394.44140625,8795.409977213541,-230.61746651785688,529.7697102864586,22.701074661778943
2018-05-10,9043.9404296875,9396.0400390625,9040.51953125,9325.9599609375,6906699776,-0.030159124782280555,9455.80859375,9377.47216796875,8869.049332682293,-411.8681640625,174.89109700520748,22.655757759625274
2018-05-11,8441.490234375,9052.9599609375,8394.4599609375,9052.9599609375,8488520192,-0.06661368459868511,9275.91294642857,9338.503627232143,8918.155013020832,-834.4227120535706,-476.6647786458325,22.86198052207766
2018-05-12,8504.8896484375,8664.8603515625,8223.5,8441.4404296875,6821380096,0.007510452811321011,9082.58998325893,9278.247140066964,8938.676334635416,-577.7003348214294,-433.7866861979164,22.643327648593637
2018-05-13,8723.9404296875,8773.5498046875,8395.1201171875,8515.490234375,5866379776,0.025755864015265972,8949.610072544643,9228.594308035714,8966.27568359375,-225.66964285714312,-242.33525390625073,22.492503547478957
2018-05-14,8716.7900390625,8881.1201171875,8367.9697265625,8713.099609375,7364149760,-0.0008196285477451992,8855.86439732143,9191.182896205357,8990.62734375,-139.07435825892935,-273.83730468750036,22.719889437019738
2018-05-15,8510.3798828125,8836.1904296875,8456.4501953125,8705.1904296875,6705710080,-0.023679606291423294,8752.37290736607,9147.70933314732,8996.669661458332,-241.99302455357065,-486.2897786458325,22.626225251279266
2018-05-16,8368.830078125,8508.4296875,8175.490234375,8504.41015625,6760220160,-0.016632607079429262,8615.751534598214,9085.774344308036,9007.008333333333,-246.92145647321377,-638.1782552083332,22.63432129466622
2018-05-17,8094.31982421875,8445.5400390625,8054.1201171875,8370.0498046875,5862530048,-0.03280150885412081,8480.09144810268,8967.950020926339,9013.415999348957,-385.77162388392935,-919.0961751302075,22.49184709633467
2018-05-18,8250.9697265625,8274.1201171875,7974.81982421875,8091.830078125,5764190208,0.019353065575076878,8452.874232700893,8864.393589564732,9016.334326171875,-201.90450613839312,-765.3645996093746,22.474930514018745
2018-05-19,8247.1796875,8372.0595703125,8183.35009765625,8255.73046875,4712399872,-0.0004593446816679725,8416.058523995536,8749.324253627232,9014.763330078125,-168.87883649553623,-767.5836425781254,22.273463142386063
2018-05-20,8513.25,8562.41015625,8205.240234375,8246.990234375,5191059968,0.03226197592169289,8385.959891183036,8667.784981863839,9003.677327473959,127.29010881696377,-490.42732747395894,22.370203746219477
2018-05-21,8418.990234375,8557.51953125,8365.1201171875,8522.330078125,5154990080,-0.011072124702669384,8343.417061941964,8599.640729631696,8987.790999348957,75.57317243303623,-568.8007649739575,22.363231030262174
2018-05-22,8041.77978515625,8423.25,8004.580078125,8419.8701171875,5137010176,-0.04480471395234409,8276.474190848214,8514.423549107143,8962.434993489584,-234.69440569196377,-920.6552083333336,22.359737069546963
2018-05-23,7557.81982421875,8054.66015625,7507.8798828125,8037.080078125,6491120128,-0.060180703011888936,8160.615583147322,8388.183558872768,8916.666324869791,-602.7957589285716,-1358.8465006510414,22.593700945836197
2018-05-24,7587.33984375,7738.60009765625,7331.14013671875,7561.1201171875,6049220096,0.0039058908809461723,8088.189871651785,8284.140659877232,8846.327652994793,-500.8500279017853,-1258.9878092447925,22.523195191092828
2018-05-25,7480.14013671875,7659.14013671875,7392.64990234375,7592.2998046875,4867829760,-0.014128760440268784,7978.071358816965,8215.47279575893,8800.807649739583,-497.9312220982147,-1320.6675130208332,22.30591404042486
2018-05-26,7355.8798828125,7595.16015625,7349.1201171875,7486.47998046875,4051539968,-0.016612022186092146,7850.742815290178,8133.400669642857,8736.619986979167,-494.86293247767844,-1380.7401041666672,22.12236288505149
2018-05-27,7368.22021484375,7381.740234375,7270.9599609375,7362.080078125,4056519936,0.0016776146739541087,7687.167131696428,8036.563511439732,8682.659000651041,-318.94691685267844,-1314.4387858072914,22.12359128461537
2018-05-28,7135.990234375,7419.0498046875,7100.89013671875,7371.31005859375,5040600064,-0.03151778498705937,7503.881417410715,7923.64923967634,8608.909326171875,-367.8911830357147,-1472.9190917968754,22.34079097245842
2018-05-29,7472.58984375,7526.419921875,7090.68017578125,7129.4599609375,5662660096,0.047169292322396306,7422.568568638393,7849.521379743303,8544.026318359374,50.02127511160688,-1071.4364746093743,22.457159600556768
2018-05-30,7406.52001953125,7573.77001953125,7313.60009765625,7469.72998046875,4922540032,-0.008841623265862797,7400.954310825893,7780.784946986607,8482.8919921875,5.565708705356883,-1076.3719726562504,22.317090501100655
2018-05-31,7494.169921875,7608.89990234375,7361.1298828125,7406.14990234375,5127130112,0.011834154516914053,7387.644321986607,7737.917096819197,8428.7306640625,106.52559988839312,-934.5607421874993,22.35781190742479
2018-06-01,7541.4501953125,7604.72998046875,7407.33984375,7500.7001953125,4921460224,0.006308940673935393,7396.402901785715,7687.23713030134,8372.24833984375,145.04729352678532,-830.7981445312507,22.316871117115276
2018-06-02,7643.4501953125,7695.830078125,7497.259765625,7536.72021484375,4939299840,0.013525250098900043,7437.484375,7644.11359514509,8302.23466796875,205.9658203125,-658.7844726562507,22.320489425510136
2018-06-03,7720.25,7754.89013671875,7613.0400390625,7632.08984375,4851760128,0.010047792910929054,7487.774344308035,7587.470738002232,8236.21767578125,232.47565569196468,-515.9676757812504,22.302607389254614
2018-06-04,7514.47021484375,7753.81982421875,7474.0400390625,7722.52978515625,4993169920,-0.026654549419546036,7541.842912946428,7522.862165178572,8158.095003255208,-27.37269810267844,-643.6247884114582,22.331336799730394
2018-06-05,7633.759765625,7643.22998046875,7397.0,7500.89990234375,4961739776,0.015874645500039364,7564.8671875,7493.717878069197,8090.727001953125,68.892578125,-456.9672363281252,22.32502227767275
2018-06-06,7653.97998046875,7680.43017578125,7502.009765625,7625.97021484375,4692259840,0.002648788469189478,7600.218610491072,7500.586460658482,8033.426009114583,53.76136997767844,-379.4460286458334,22.269180145786514
2018-06-07,7678.240234375,7741.27001953125,7650.81982421875,7650.81982421875,4485799936,0.0031696259943396754,7626.514369419643,7507.079345703125,7981.540006510417,51.72586495535688,-303.2997721354168,22.22418267485868
2018-06-08,7624.919921875,7698.18994140625,7558.39990234375,7685.14013671875,4227579904,-0.006944340222814094,7638.438616071428,7517.420758928572,7924.864680989584,-13.518694196428442,-299.9447591145836,22.164895539800252
2018-06-09,7531.97998046875,7683.580078125,7531.97998046875,7632.52001953125,3845220096,-0.012188972783781837,7622.514299665178,7529.99933733259,7874.465999348959,-90.53431919642844,-342.4860188802086,22.07009668065845
2018-06-10,6786.02001953125,7499.5498046875,6709.06982421875,7499.5498046875,5804839936,-0.09903902597615177,7489.052873883928,7488.413609095982,7819.283658854167,-703.0328543526784,-1033.2636393229168,22.481957878417234
2018-06-11,6906.919921875,6910.18017578125,6706.6298828125,6799.2900390625,4745269760,0.017816025003725366,7402.259974888393,7472.05144391741,7766.018001302084,-495.3400530133931,-859.0980794270836,22.280414119025608
2018-06-12,6582.35986328125,6907.9599609375,6542.080078125,6905.81982421875,4654380032,-0.04699056341537011,7252.059988839285,7408.463588169643,7694.631982421875,-669.7001255580353,-1112.2721191406254,22.261074555776794
2018-06-13,6349.89990234375,6631.66015625,6285.6298828125,6596.8798828125,5052349952,-0.03531559589050193,7065.762834821428,7332.99072265625,7615.73564453125,-715.8629324776784,-1265.8357421874998,22.34311930922561
2018-06-14,6675.35009765625,6707.14013671875,6334.4599609375,6342.75,5138710016,0.05125280718084646,6922.492815290178,7274.50359235491,7554.567985026041,-247.14271763392844,-879.2178873697912,22.360067915460128
2018-06-15,6456.580078125,6681.080078125,6433.8701171875,6674.080078125,3955389952,-0.03277281585696323,6755.587123325893,7197.01286969866,7490.826318359375,-299.0070452008931,-1034.2462402343754,22.09834503077717
